HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.objects_to_find,Answer.annotation_data,Approve
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3NJM2BJS4YJ0LTEUQH7CZBGT18RPCO,A2ODZYV6RRJ7NJ,Approved,Mon Dec 17 14:22:37 PST 2018,Mon Dec 17 14:22:52 PST 2018,Thu Dec 20 14:22:52 PST 2018,2018-12-20 22:23:12 UTC,,15,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":866,""top"":198,""width"":42,""height"":49,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3NJM2BJS4YJ0LTEUQH7CZBGT2Y4PCI,A3B4OB0744S110,Approved,Fri Dec 21 18:19:44 PST 2018,Fri Dec 21 18:20:33 PST 2018,Mon Dec 24 18:20:33 PST 2018,2018-12-25 02:21:12 UTC,,49,100% (5/5),100% (5/5),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":868,""top"":198,""width"":40,""height"":50,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3NS0A6KXC6L7G9W5FC1XG03M99LZG8,A39H9RIYRB5ZYV,Approved,Tue Dec 18 16:35:33 PST 2018,Tue Dec 18 16:35:57 PST 2018,Fri Dec 21 16:35:57 PST 2018,2018-12-22 00:36:12 UTC,,24,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":865,""top"":188,""width"":49,""height"":65,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3NXNZ5RS1CA9HP3RIB34XZO0VOF795,A1YMIA0664RNFF,Approved,Mon Dec 17 00:10:25 PST 2018,Mon Dec 17 00:11:44 PST 2018,Thu Dec 20 00:11:44 PST 2018,2018-12-20 08:12:12 UTC,,79,100% (2/2),100% (2/2),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":868,""top"":209,""width"":36,""height"":37,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3OJSZ2ATDU9QG21FFLQNLJJY9PH57R,A2X12KBACWDNUA,Approved,Sun Dec 16 16:27:02 PST 2018,Sun Dec 16 16:27:28 PST 2018,Wed Dec 19 16:27:28 PST 2018,2018-12-20 00:28:12 UTC,,26,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":867,""top"":195,""width"":40,""height"":55,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3OWEPKL08BPU6R7LJLM9F0JK0AH7NJ,A49A0FF6ZXYDU,Approved,Sun Dec 16 16:26:00 PST 2018,Sun Dec 16 16:26:58 PST 2018,Wed Dec 19 16:26:58 PST 2018,2018-12-20 00:27:12 UTC,,58,100% (2/2),100% (2/2),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":860,""top"":198,""width"":47,""height"":53,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3P4MQ7TPPZPF7ULETCTGT75M2F0BBY,AIM6UIPPVF05M,Approved,Mon Dec 17 04:20:41 PST 2018,Mon Dec 17 04:20:54 PST 2018,Thu Dec 20 04:20:54 PST 2018,2018-12-20 12:21:12 UTC,,13,100% (6/6),100% (6/6),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":869,""top"":196,""width"":33,""height"":54,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3PB5A5BD0XJOWZQZWH9EPGANZGU7GA,A1P1DPHU6UEAJD,Approved,Tue Dec 18 19:05:33 PST 2018,Tue Dec 18 19:05:49 PST 2018,Fri Dec 21 19:05:49 PST 2018,2018-12-22 03:06:12 UTC,,16,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":870,""top"":193,""width"":36,""height"":57,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3PEIJLRY6V6E80MQTZHU5I9ZVJ3WX5,A17J6LELCPDWAP,Approved,Mon Dec 17 07:41:09 PST 2018,Mon Dec 17 07:41:13 PST 2018,Thu Dec 20 07:41:13 PST 2018,2018-12-20 15:42:12 UTC,,4,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":865,""top"":185,""width"":41,""height"":68,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3PPTZCWALSXYTYQJI869AE7OFFGQZI,A1I4UGT8ZJCB7J,Approved,Sun Dec 16 21:14:58 PST 2018,Sun Dec 16 21:15:19 PST 2018,Wed Dec 19 21:15:19 PST 2018,2018-12-20 05:16:12 UTC,,21,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":868,""top"":197,""width"":36,""height"":53,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3PXX5PX6LZBAOKGMNYTKYWLGK1LBAH,AQACH1UKXRRIX,Approved,Mon Dec 17 13:47:36 PST 2018,Mon Dec 17 13:47:47 PST 2018,Thu Dec 20 13:47:47 PST 2018,2018-12-20 21:48:12 UTC,,11,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":861,""top"":196,""width"":46,""height"":53,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3R08VXYT7E8KTLGZBMDWBJWBTWE7WN,A3185B4NBTSAXE,Approved,Mon Dec 17 21:17:44 PST 2018,Mon Dec 17 21:18:02 PST 2018,Thu Dec 20 21:18:02 PST 2018,2018-12-21 05:18:15 UTC,,18,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":870,""top"":203,""width"":28,""height"":43,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3R3YRB5GRHGPKJPSNPAF3MD49SIUAJ,AHBEBTY41ZW52,Approved,Tue Dec 18 09:11:13 PST 2018,Tue Dec 18 09:11:30 PST 2018,Fri Dec 21 09:11:30 PST 2018,2018-12-21 17:12:12 UTC,,17,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":857,""top"":190,""width"":64,""height"":67,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3R5F3LQFV4XV8MD33VE5L9CO0QGOZE,A4Y3MTQOJK31S,Approved,Tue Dec 18 06:29:42 PST 2018,Tue Dec 18 06:29:59 PST 2018,Fri Dec 21 06:29:59 PST 2018,2018-12-21 14:30:12 UTC,,17,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":850,""top"":180,""width"":74,""height"":77,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3RANCT1ZVHUU3TUKT3ABYXXAR44BUK,A165OXQ6OK4M5Y,Approved,Mon Dec 17 16:18:56 PST 2018,Mon Dec 17 16:19:33 PST 2018,Thu Dec 20 16:19:33 PST 2018,2018-12-21 00:20:12 UTC,,37,100% (8/8),100% (8/8),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":861,""top"":189,""width"":53,""height"":67,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3RWE2M8QWJNGOG71YM100L9XSXR0NU,A30H28F41UBJGK,Approved,Sun Dec 16 20:04:39 PST 2018,Sun Dec 16 20:04:49 PST 2018,Wed Dec 19 20:04:49 PST 2018,2018-12-20 04:05:13 UTC,,10,100% (5/5),100% (5/5),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":869,""top"":196,""width"":36,""height"":54,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3S4AW7T80DV7Z4MH5A8NZWVL4LEL4E,A2UNH5F72KLM1S,Approved,Mon Dec 17 14:53:36 PST 2018,Mon Dec 17 14:53:57 PST 2018,Thu Dec 20 14:53:57 PST 2018,2018-12-20 22:54:12 UTC,,21,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":869,""top"":193,""width"":30,""height"":54,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3SB4CE2TJX8H1NJNSUL2NTC83EEAXE,A2TPCM9J1ZDQM6,Approved,Tue Dec 18 16:56:01 PST 2018,Tue Dec 18 16:56:18 PST 2018,Fri Dec 21 16:56:18 PST 2018,2018-12-22 00:57:12 UTC,,17,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":866,""top"":200,""width"":37,""height"":49,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3SKEMFQBZ5IXYZR1WDMZ18YBH0WK8U,AMY9EM1GA7VYP,Approved,Sun Dec 16 19:47:53 PST 2018,Sun Dec 16 19:48:01 PST 2018,Wed Dec 19 19:48:01 PST 2018,2018-12-20 03:48:13 UTC,,8,100% (4/4),100% (4/4),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":866,""top"":200,""width"":40,""height"":52,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3SNVL38CI65ZA2HEDP243UUU7RECKP,A289DF24X3Q8JZ,Approved,Sun Dec 16 19:04:58 PST 2018,Sun Dec 16 19:06:02 PST 2018,Wed Dec 19 19:06:02 PST 2018,2018-12-20 03:06:12 UTC,,64,100% (5/5),100% (5/5),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":867,""top"":197,""width"":34,""height"":52,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3STRJBFXOY4GWJJPZBXUS4UYVNGTKB,A1RSDFFZIVE5BO,Approved,Mon Dec 17 22:31:07 PST 2018,Mon Dec 17 22:31:26 PST 2018,Thu Dec 20 22:31:26 PST 2018,2018-12-21 06:32:12 UTC,,19,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":867,""top"":193,""width"":44,""height"":58,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3TVRFO09GMSYX6ARPLASW7SJXN8LXW,A1AMP9RUXAAV9K,Approved,Tue Dec 18 09:59:09 PST 2018,Tue Dec 18 09:59:26 PST 2018,Fri Dec 21 09:59:26 PST 2018,2018-12-21 18:00:12 UTC,,17,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":865,""top"":195,""width"":42,""height"":55,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3TXD01ZLD6UAIU9BEO0OQJR4H8QU4S,APL21ZIGWMI6T,Approved,Mon Dec 17 04:33:43 PST 2018,Mon Dec 17 04:34:38 PST 2018,Thu Dec 20 04:34:38 PST 2018,2018-12-20 12:35:12 UTC,,55,100% (2/2),100% (2/2),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":867,""top"":197,""width"":38,""height"":55,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3U5NZHP4LTFR21PAC9LDA2D9FE1PHV,A2C50P97ZH0QKN,Approved,Wed Dec 19 09:50:11 PST 2018,Wed Dec 19 09:50:55 PST 2018,Sat Dec 22 09:50:55 PST 2018,2018-12-22 17:51:12 UTC,,44,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":859,""top"":199,""width"":55,""height"":56,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3U5NZHP4LTFR21PAC9LDA2D9FR4PHO,A2OZF756R5JSG4,Approved,Fri Dec 21 23:47:18 PST 2018,Fri Dec 21 23:47:39 PST 2018,Mon Dec 24 23:47:39 PST 2018,2018-12-25 07:48:12 UTC,,21,100% (4/4),100% (4/4),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":871,""top"":197,""width"":33,""height"":50,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3U84XHCDIEQR4T3LKBZW7B6JKMZZ49,A19SFRSRFW033E,Approved,Sat Dec 22 08:33:14 PST 2018,Sat Dec 22 08:33:59 PST 2018,Tue Dec 25 08:33:59 PST 2018,2018-12-25 16:34:12 UTC,,45,100% (1/1),100% (1/1),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":871,""top"":209,""width"":27,""height"":38,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3UXUOQ9OKGANM8DWAHH4TUZK2ZO7AY,A2DKE3NCEA5W79,Approved,Fri Dec 21 00:04:55 PST 2018,Fri Dec 21 00:05:04 PST 2018,Mon Dec 24 00:05:04 PST 2018,2018-12-24 08:05:12 UTC,,9,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":864,""top"":192,""width"":41,""height"":61,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3V5Q80FXIZ4GGMH5VQLZAV46KEL231,A1R8RBXRU2T6HZ,Approved,Sun Dec 16 20:21:58 PST 2018,Sun Dec 16 20:22:22 PST 2018,Wed Dec 19 20:22:22 PST 2018,2018-12-20 04:23:12 UTC,,24,100% (5/5),100% (5/5),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":872,""top"":201,""width"":29,""height"":48,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3VNL7UK1XHW5GXRBY06XCR2TOBOFTP,A3RS7SJNTCY4OE,Approved,Thu Dec 20 23:13:53 PST 2018,Thu Dec 20 23:14:16 PST 2018,Sun Dec 23 23:14:16 PST 2018,2018-12-24 07:15:12 UTC,,23,100% (4/4),100% (4/4),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":866,""top"":191,""width"":51,""height"":67,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3WEV0KO0OO573D00IU6HEM3M9L1DS5,AHYXP6QIMYJLD,Approved,Sun Dec 16 18:34:01 PST 2018,Sun Dec 16 18:34:30 PST 2018,Wed Dec 19 18:34:30 PST 2018,2018-12-20 02:35:12 UTC,,29,100% (8/8),100% (8/8),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":870,""top"":192,""width"":32,""height"":58,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3WJEQKOXAAF9BMYUL10VSK87ZGPA1B,A3DHD2DM8YX0C5,Approved,Fri Dec 21 20:59:34 PST 2018,Fri Dec 21 20:59:47 PST 2018,Mon Dec 24 20:59:47 PST 2018,2018-12-25 05:00:12 UTC,,13,100% (1/1),100% (1/1),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":865,""top"":196,""width"":48,""height"":57,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3WMOAN2SRDAWHH8H1JPPLEZNMTUVN7,AUW6U0UX2VC7Q,Approved,Sun Dec 16 17:55:45 PST 2018,Sun Dec 16 17:55:59 PST 2018,Wed Dec 19 17:55:59 PST 2018,2018-12-20 01:56:12 UTC,,14,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":866,""top"":197,""width"":41,""height"":54,""label"":""face""}]",
3IZPORCT1GM9RV7VZZK0RDI24YWRHB,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:51 PST 2018,,3WQ3B2KGEATEUW3MRF0RNVSDG2A1B4,A2F0S6QNBSHCNK,Approved,Sun Dec 16 23:17:55 PST 2018,Sun Dec 16 23:18:35 PST 2018,Wed Dec 19 23:18:35 PST 2018,2018-12-20 07:19:12 UTC,,40,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/CpTEolP.jpg,target face,"[{""left"":853,""top"":188,""width"":61,""height"":67,""label"":""face""}]",
